original,result
0100110100111011,fail
0001011000100001,ok
1110001111111010,ok
0100010111011101,fail
0000001110011110,ok
1111000111111110,ok
0110010001110010,fail
0011100010110100,ok
0110000000101000,ok
0110101100101100,fail
0111000100110010,fail
1000011101000101,ok
0011110010110100,ok
0100000010111000,ok
1100001011100110,fail
1110000010000010,fail
0000010011001011,ok
0100001100111111,fail
1110111110010001,fail
1110101011110111,ok
1111001100000000,ok
1111100011111101,ok
1000110001111111,fail
1001100001110110,ok
1000001011101001,ok
0100000110111001,ok
0101110000011011,fail
0110000000011111,ok
0000011010011011,ok
1000100001000110,fail
0100010000010010,ok
1010011011101010,ok
1101110010001110,ok
1101111000000010,fail
0011011110101110,fail
0001011011011010,ok
0101100100100010,ok
1100100011110111,ok
0011010001101011,ok
0101011100011111,fail
0010100001010000,ok
1101100111110000,fail
1111110110010100,fail
1111011000000001,ok
0110101101110100,fail
0011110110110011,fail
0011111001100101,ok
0110000000100000,fail
1000110101001011,ok
1010010111100000,ok
1101100010001010,fail
1110111110001010,ok
1111000100000001,ok
0110011001110100,ok
1110111110001001,ok
0001100000000110,fail
0100110010111110,ok
0100001111010010,ok
0100010011010011,ok
1000000100111101,ok
1000101101000111,ok
1000110001001000,ok
0100010111010100,ok
0111101100110110,ok
0010010110101001,ok
1000000000111011,fail
1000111001001001,ok
0100011011010101,ok
0001100000000000,ok
1010001001001000,fail
0010000010100010,ok
0011110100010110,fail
0010100010101010,ok
1001110010111000,fail
1000000100111011,ok
1011001101111010,ok
0010111110101101,ok
0101000000100001,ok
1000101001000100,fail
1101011011001000,fail
1100100000000000,fail
1100000001111101,ok
1010001011101100,fail
1010110111100111,ok
1111011110101101,ok
1101101011111000,fail
0010110111010010,fail
0101100100100001,fail
0011110110110010,ok
1010000000011101,fail
0110100100101100,ok
0100001010110111,ok
1111001011111110,fail
0110010101110010,ok
0000001000000101,fail
1110101010000111,fail
1110010111111010,ok
1110110110001110,ok
1000111001001000,fail
1100011110111010,fail
1011111011110011,ok
1111001000100010,ok
0010111000111101,fail
1011010011101011,fail
1101111011010001,fail
1110100111111101,fail
1101111010010110,ok
1110100000001010,fail
0001010111000111,fail
0010001111010101,ok
0110010000111101,fail
0101101101110001,ok
1110100111110110,fail
1100100111110101,ok
1110011010000101,fail
0010100001010010,fail
1000111000000110,fail
1101111111111000,ok
0011001100110000,ok
1101011010100011,ok
0100001110110100,ok
1110110111000110,fail
1111001011001101,fail
1001011101001101,fail
0101100011000000,fail
1111011010010011,ok
1111110100000111,ok
0011111011010001,fail
0111110100110100,fail
1110101011110100,ok
1011110101010101,fail
0000111110011001,fail
0111000101100111,ok
0100011010111110,fail
0101001100010101,ok
1001001001001101,ok
0100110011011010,fail
0101111011011001,fail
0001110000001101,ok
0011000110101110,fail
0101001100100010,fail
0111000000100101,fail
0100110010111101,ok
0100110110111101,ok
1001000001001010,fail
0100000010101111,ok
0110001000100010,fail
1000010001000111,ok
0111000001110011,fail
1111100110001101,fail
0110111001101111,ok
0110010011100000,ok
0100111010111101,ok
0100011111010110,ok
0100100011010111,ok
1001000001001000,ok
0100100111011000,ok
1100111111111001,ok
1000100011001000,fail
1100010000111100,ok
1011101100100001,fail
0111010000001011,ok
1111110001011000,fail
0100010000010011,fail
1100101010000110,ok
1000011000111101,ok
0010111000111011,fail
1110110010100011,fail
1000101101000010,ok
0011101010101110,fail
0010011111101001,fail
1101101010001000,fail
1110011010101001,ok
1101011011111011,fail
0011011101101000,ok
1000100101010011,ok
1101111011111101,fail
0110010000011100,ok
1111001110001111,fail
0111101000101100,ok
1001001101000000,fail
0101000100011000,ok
1101110010001011,ok
0100101000001101,fail
0100011110110011,ok
0100110110111001,fail
0001101010011111,ok
1000000111100111,ok
1001001001001001,ok
0100110000001110,ok
1110011010000101,ok
1101111111111000,fail
0110000111000101,fail
0111011101100000,ok
1000101001000110,fail
0100100011001011,fail
1000011100111111,ok
0010100100000110,fail
1111000101011011,fail
0100101011011001,ok
0100100000011001,fail
1000011100111101,fail
0000100111010101,fail
0011000010101000,ok
1011000001110010,ok
1010101011100111,fail
0100110000011100,ok
1101110010001110,ok
1100000001111000,fail
0011100010110000,ok
1111100011111110,fail
0110101101110010,ok
1000100100111111,ok
0011010000001000,ok
1010111101111011,fail
1100101001111010,ok
1110100010001001,ok
1000101101000001,ok
0011101010101010,ok
0100001110110010,ok
1111111010011001,fail
0110100100100110,ok
0111000000101010,ok
1001001001001000,ok
0100000010101101,ok
0100001010101111,ok
0100011010110011,fail
0100111010111011,fail
1101111111110100,ok
0100010010101111,ok
0011001101011001,ok
0110011100100011,ok
1110100011111010,ok
0101100011000000,fail
0001101100000000,fail
1001100001001110,fail
0110010000011010,ok
1111000001010000,fail
1001110001010010,ok
0111100000100100,fail
0001000010010111,fail
1001110100110000,fail
0100101111011010,ok
0100110011011011,fail
0100110111011100,fail
0011010000000111,ok
1001111101101011,ok
1000011110111100,ok
1010111001111010,fail
1001001011100000,fail
0100100100010110,fail
1101001010001001,ok
1110001011000000,ok
0011100010101100,ok
0100101000010010,ok
1100111110000101,ok
1101000010000110,fail
1100101011111001,fail
1011100011100100,ok
1100011011110010,fail
0010110101100110,fail
0010010101011010,ok
0101100000100000,fail
0101100100100001,fail
1110110110010100,fail
1101110010000000,fail
1110010111110010,ok
0100110001100110,ok
0101011000011000,ok
1110000110001011,fail
0100001101101000,ok
0001111111011011,fail
0101001001101101,ok
0100001110110111,fail
0000001001001010,fail
1110100100000011,ok
1110000110000001,ok
1110111110001111,ok
1111001000000011,ok
1110101011110110,fail
0110101101110101,fail
0110111000101011,ok
0110111010111100,fail
0101111000011010,fail
1000110101000000,fail
0000010101011011,ok
1100011001111100,fail
1010011111100000,fail
0011101001100100,ok
1011011101110011,ok
0000010010011110,fail
0101101011000000,ok
1000111000110100,ok
0101100110111001,ok
0000111010010001,fail
0001001100000101,ok
0110100001100001,ok
0110010111000101,ok
1110010110000101,fail
0100111011011101,ok
1000111101000001,fail
0100000110101011,ok
0100111111011110,fail
0101000011011111,ok
1101111010001000,fail
1101101011111011,fail
1001010001000100,ok
1011001011110000,fail
0001011101100100,fail
0100100010110010,ok
0110111000100110,ok
0100111110111001,ok
0010000110100101,fail
0111110100101100,ok
0000010111110101,ok
0001001100000100,fail
1000001001101011,fail
0001110110011111,ok
1111001111111011,fail
0110111100100011,ok
1110011010000000,ok
0110101000100000,ok
0100111010110001,ok
1110100101111110,ok
0011000101011011,ok
1111110110010010,ok
0000110110010001,fail
0101111101011011,fail
0010010011000100,fail
1111110010100011,fail
0111000101101010,ok
0101010110111000,fail
1000000100101100,fail
1001011111101001,ok
0101100010111011,ok
0110001011000101,ok
1010001011101010,fail
0011100100001011,ok
1111000001001001,fail
0101000110110010,fail
0000110011110000,fail
0101101110111011,fail
1000101000101111,ok
0110000111000001,fail
1010000001010000,fail
0101011010110101,ok
0011001000000110,fail
1110001001011101,fail
1101010101001111,fail
1001100011000010,ok
1010001001010010,ok
1111011011000000,fail
0110000010111101,ok
0110001111000000,ok
1001001100110000,ok
0001101011110110,ok
0110100111000110,ok
0110111101011100,fail
0010011010010100,ok
0011010010011110,ok
1001000011100001,ok
0100011100001110,ok
1100100010000001,fail
1001101101100111,fail
1011100101111000,ok
1010010111101011,fail
1010001100111010,ok
0101100101101001,fail
1011111101110001,ok
0010101001010111,fail
1010001101010011,ok
0101110010111000,ok
0001111010010010,ok
1010111001111000,ok
1001100010110111,fail
1001101011101011,ok
1011001101110110,fail
0100100100010011,fail
0000110001011010,fail
1111011010001000,fail
0110100110111111,ok
1001000001100100,ok
1010010001111000,ok
0110101111000111,ok
0001101111110101,fail
0010101010010101,ok
1000010101100011,fail
0101110011010110,ok
0010101010010001,fail
0011100010011111,fail
0100101100010011,ok
0100001100000111,fail
1011110101111010,fail
0100010001011001,fail
1010011000111011,ok
1010010001010100,ok
0001111010011001,ok
1000111101110010,fail
0110010011010011,fail
0101111010111001,fail
0011110010100000,fail
0101011000011010,fail
0110100000100010,ok
1001000100101000,fail
0010110110011011,fail
0110110111000111,fail
0100111100011100,ok
0001100010010011,ok
0010001110010101,fail
1001001100101111,fail
0010000111111000,ok
1010101101110111,ok
1111110001011011,fail
0011011010100010,ok
1001001010111000,fail
0101000111100000,ok
1001010101000100,fail
1001111101001110,ok
0101001111100010,ok
1100101010110110,fail
0001100001001110,fail
1101100111000001,ok
0001001000011001,fail
1001111010001100,fail
1110101010000110,ok
1101110111101110,fail
1110110010000110,ok
0101010110111101,fail
0000111010010101,ok
0001011100001001,ok
1001101101001000,ok
1010111010110100,ok
0100100001101101,fail
0110011110000000,fail
1101001011101101,ok
0000000111010011,fail
0000100011001111,fail
1100010111101101,fail
1101000010110111,ok
0001100100110101,ok
1100000110101000,ok
1110010010000110,ok
0000110000100011,ok
1010001010010110,ok
1111111011000010,fail
1101111011111001,ok
1111001010010000,fail
1111001011001010,ok
0011100101100010,ok
1111111010110000,fail
1110101111110110,fail
0100100001011100,fail
0110011001101011,ok
0000011100000010,fail
0101010010111000,ok
1101100111100111,fail
1111101110101001,fail
1110110011110001,fail
0100001101010110,fail
0010000111001011,fail
1001100100100111,fail
0100101000100111,ok
0111011100100111,ok
0101001101011000,ok
0000110000000100,ok
0110001000100001,fail
1111011010010100,fail
0100001111001101,fail
1001100001000011,fail
0110011011101001,fail
1000001101110111,fail
1000101000100111,ok
1000010101101111,fail
0010010011010001,ok
0000010100001001,ok
1000011000101111,fail
0001010011111000,ok
1001010001101110,fail
1011111001111100,fail
0011010100001110,fail
0011010010101010,fail
0101101010111110,fail
0001100000000111,fail
1010110101000110,fail
1011011001001110,ok
0001010100000101,ok
1000110101111000,ok
1010011110000000,ok
1111101001100110,ok
0110010000010101,ok
1101110101111001,ok
1110110010001000,fail
1101111011101110,fail
0110011000010110,ok
0001000010011001,ok
0011100111011100,fail
0000100100000111,ok
0111100000011111,fail
1111101110000011,fail
0101110101101010,fail
0011000111010101,fail
0001011111000101,fail
0010011011001001,ok
0110001100111101,ok
1000100100101111,ok
0011000111000100,ok
0001011111111000,fail
0010010100000111,fail
1001111101111010,ok
1001011101101110,ok
0010110010100010,fail
1000100100101110,fail
1100101101001110,fail
1011001010000101,fail
0010110010011101,fail
1010010001110101,fail
1000110111101000,ok
0000111100000001,fail
0001110111111101,fail
0101010111001010,ok
1001001100111110,ok
0110010011000100,ok
1001001000101100,ok
0011001010011111,fail
1010010101010010,ok
1010001010100101,fail
0010110001011110,fail
0111010000011010,ok
1111010111110011,fail
0101110101100111,ok
0101101110110101,ok
0001111111001100,ok
0101111101000000,ok
1101101111100100,fail
0000101100100100,fail
1010001010010111,fail
0011010001011000,ok
0000011100000010,fail
0011101011001011,fail
0100100111011010,ok
1000110101000001,fail
0101110011100011,ok
1011001101010111,ok
0110101010111000,ok
0000110111110100,fail
0110011001011001,ok
0111010001100111,fail
0100111111011010,fail
0111010101101000,ok
0100011111001110,fail
0001110000000100,fail
1011000101001011,ok
0111000010111110,fail
1011011001001001,ok
1011011100111011,fail
1001001101110111,ok
0101111010111000,fail
1010101101001100,fail
0111001100011010,fail
0000000110001101,ok
0110111011100110,fail
0000001111110011,ok
0110101001100111,ok
0001011110010110,fail
0010000100001010,fail
0001010011111010,ok
0100101011001101,fail
1000101001000000,ok
0011111010110011,ok
1000101101000001,fail
0011011010100111,fail
1000001001101110,fail
1001101001111000,ok
1001001010111101,fail
0101011100101110,fail
0000010011111001,ok
0010011111000011,fail
0111101101000001,ok
0100100111011011,fail
1001100001001111,fail
0111000101101101,ok
0110111011011111,fail
0010110100000010,ok
1001001101100110,fail
1010001001110101,fail
1000000111011011,fail
1001010000101111,fail
0100000100001001,fail
1010111001101101,fail
1011110101111100,ok
1010001111100010,fail
1010110011101010,ok
1011000110111000,fail
0000101101011110,fail
0011101010100100,fail
1101010110001010,fail
1000111100101000,ok
0110011101010110,fail
0010101110011010,fail
1011001010000000,fail
1110000101010001,fail
1100001010001000,ok
0010100100000101,ok
0010110101100000,fail
1011101001110011,fail
1010000111100110,fail
0100101100001011,fail
1011101001101111,ok
1110011011001010,fail
1010010011000101,fail
0110101111000101,ok
1010111101110011,ok
1001100010111000,fail
1001011011100110,fail
1100011001110101,fail
1110000111110100,ok
0110110011000110,ok
0010110000000100,ok
0110001111001101,ok
1011100001000011,ok
1100000101001011,fail
1100011001001001,fail
0011001000000100,fail
1010100101110111,ok
0100110000010100,fail
1011101001110101,fail
1010001111101000,ok
0000000011111001,fail
1001100100101100,ok
0100010000010010,ok
1001110000101110,ok
0010111110010010,ok
0011100110011100,fail
0011001111111011,ok
1001001101100000,ok
1001111000110011,ok
1010000101101110,fail
1000001111100001,fail
1010001001101111,fail
0111101111010101,fail
1010111001101001,ok
1000101111011100,fail
1011110000111011,ok
1100000011101100,fail
0010000101100000,ok
1011010001000100,ok
0011001010010001,fail
0101010011100011,ok
1010000101001101,ok
1010100001010100,ok
1010110001011000,fail
1011100101010100,ok
1111011101110110,fail
1101111001010101,ok
0101010111100100,fail
1010110101011000,ok
1011001101011110,fail
1001111001001000,ok
1111001010000001,fail
1011110010011110,fail
1100111000010010,ok
0001011011011000,fail
0100100001100111,fail
1111110011111001,ok
0010000011000011,fail
0010111011010001,fail
0111001101000101,fail
0110101100111001,fail
1110111001111111,fail
0101101010111011,ok
0011001110100001,fail
0110011110111110,ok
0001010010001000,ok
0010010011111101,ok
1001100100101011,fail
0110110111000011,fail
1010010000110111,ok
1000001000100000,ok
1101000001001111,ok
0110101010111111,ok
0011100010011111,fail
1011001101000000,ok
0110101101011110,ok
0010111011000010,ok
0011110111010001,fail
0111100000111000,fail
0110110010111101,ok
0100011110011010,ok
0110110000010001,fail
1111000010000100,fail
1010101100110001,ok
1111010010000101,ok
0110001010100110,ok
1000010100011111,ok
0111000111000001,fail
0010010010001011,fail
0011011100000001,fail
1100001001000110,fail
1011000001011010,ok
0111111011001101,ok
0110110000001110,ok
1000010110101100,fail
1010010100100000,ok
1010000101001010,fail
0101101010100100,fail
0111000101110001,ok
0100111100011011,fail
0100011011010100,ok
1001000101000010,ok
0101011111100101,ok
1011011001011111,ok
0100110110101100,fail
0001000001101110,fail
1111000111100001,fail
1111000010110111,ok
1111010111111101,ok
0111000000111101,fail
0011100011010100,ok
0001001000001100,ok
1001010000100100,ok
1011010101001011,fail
1010001010000010,fail
0011000100001110,ok
0010011000000111,fail
1000011011101100,ok
1010000001111010,fail
1010010001001100,fail
1101111001110111,ok
0111011000100000,ok
0000101010010011,ok
0110111100110100,fail
0001101000000001,fail
1001101100111000,ok
1001100000110100,fail
1011111001111011,fail
0101110010001100,fail
1010110111101110,ok
1000110100100111,fail
1010100001010000,ok
0111101100011111,ok
0000110000000101,fail
1000100000101010,ok
1001011000110001,ok
0110110111000100,fail
1001011100101010,ok
0111001111001010,ok
1000000100011110,fail
0000110101011011,ok
1010100100110000,ok
0011111010010100,fail
